URL,title
/dirlist.php?dir=subtitles%2Fjapanese%2FHanzawa+Naoki%2F,Hanzawa Naoki
/dirlist.php?dir=subtitles%2Fjapanese%2FHappinessCharge_PreCure%21%2F,HappinessCharge PreCure!
/dirlist.php?dir=subtitles%2Fjapanese%2FHarmonie%2F,Harmonie
/dirlist.php?dir=subtitles%2Fjapanese%2FHarmony%2F,Harmony
/dirlist.php?dir=subtitles%2Fjapanese%2FHataraku+Maou-sama%21%2F,Hataraku Maou-sama!
/dirlist.php?dir=subtitles%2Fjapanese%2FHataraku+Saibou%2F,Hataraku Saibou
/dirlist.php?dir=subtitles%2Fjapanese%2FHatsukoi+Monster%2F,Hatsukoi Monster
/dirlist.php?dir=subtitles%2Fjapanese%2FHayate+no+Gotoku%21%21%2F,Hayate no Gotoku!!
/dirlist.php?dir=subtitles%2Fjapanese%2FHeart_Catch_PreCure%21%2F,Heart Catch PreCure!
/dirlist.php?dir=subtitles%2Fjapanese%2FHeavy+Object%2F,Heavy Object
/dirlist.php?dir=subtitles%2Fjapanese%2FHeidi%2C_Girl_Of_The_Alps%2F,"Heidi, Girl Of The Alps"
/dirlist.php?dir=subtitles%2Fjapanese%2FHeisei+Tanuki+Gassen+Ponpoko%2F,Heisei Tanuki Gassen Ponpoko
/dirlist.php?dir=subtitles%2Fjapanese%2FHell_Teacher_Nube%2F,Hell Teacher Nube
/dirlist.php?dir=subtitles%2Fjapanese%2FHentai+Ouji+to+Warawanai+Neko%2F,Hentai Ouji to Warawanai Neko
/dirlist.php?dir=subtitles%2Fjapanese%2FHeroic+Age%2F,Heroic Age
/dirlist.php?dir=subtitles%2Fjapanese%2FHeroman%2F,Heroman
/dirlist.php?dir=subtitles%2Fjapanese%2FHero+Mask%2F,Hero Mask
/dirlist.php?dir=subtitles%2Fjapanese%2FHero_Bank%2F,Hero Bank
/dirlist.php?dir=subtitles%2Fjapanese%2FHetalia+Axis+Powers%2F,Hetalia Axis Powers
/dirlist.php?dir=subtitles%2Fjapanese%2FHetalia+The+World+Twinkle%2F,Hetalia The World Twinkle
/dirlist.php?dir=subtitles%2Fjapanese%2FHEYBOT%2F,HEYBOT
/dirlist.php?dir=subtitles%2Fjapanese%2FHiatari_Ryoukou%2F,Hiatari Ryoukou
/dirlist.php?dir=subtitles%2Fjapanese%2FHibike%21+Euphonium%2F,Hibike! Euphonium
/dirlist.php?dir=subtitles%2Fjapanese%2FHibike%21+Euphonium+2%2F,Hibike! Euphonium 2
/dirlist.php?dir=subtitles%2Fjapanese%2FHidamari+Sketch%2F,Hidamari Sketch
/dirlist.php?dir=subtitles%2Fjapanese%2FHidamari+Sketch+X+Hoshimittsu%2F,Hidamari Sketch X Hoshimittsu
/dirlist.php?dir=subtitles%2Fjapanese%2FHidamari_Sketch_x_Honeycomb%2F,Hidamari Sketch x Honeycomb
/dirlist.php?dir=subtitles%2Fjapanese%2FHidan+no+Aria+AA%2F,Hidan no Aria AA
/dirlist.php?dir=subtitles%2Fjapanese%2FHidan_No_Aria%2F,Hidan No Aria
/dirlist.php?dir=subtitles%2Fjapanese%2FHigashi+no+Eden%2F,Higashi no Eden
/dirlist.php?dir=subtitles%2Fjapanese%2Fhigh+school+dxd%2F,high school dxd
/dirlist.php?dir=subtitles%2Fjapanese%2FHighschool+DxD+New%2F,Highschool DxD New
/dirlist.php?dir=subtitles%2Fjapanese%2FHigh+School+Fleet%2F,High School Fleet
/dirlist.php?dir=subtitles%2Fjapanese%2FHighschool+of+the+Dead%2F,Highschool of the Dead
/dirlist.php?dir=subtitles%2Fjapanese%2FHigh+School+Star+Musical%2F,High School Star Musical
/dirlist.php?dir=subtitles%2Fjapanese%2FHigh+School+Star+Musical+S2%2F,High School Star Musical S2
/dirlist.php?dir=subtitles%2Fjapanese%2FHigh+School+Star+Musical+S3%2F,High School Star Musical S3
/dirlist.php?dir=subtitles%2Fjapanese%2FHigh+Score+Girl%2F,High Score Girl
/dirlist.php?dir=subtitles%2Fjapanese%2FHigurashi+no+Naku+Koro+ni%2F,Higurashi no Naku Koro ni
/dirlist.php?dir=subtitles%2Fjapanese%2FHiiro+no+Kakera%2F,Hiiro no Kakera
/dirlist.php?dir=subtitles%2Fjapanese%2FHikaru+no+Go%2F,Hikaru no Go
/dirlist.php?dir=subtitles%2Fjapanese%2FHime_Chen%21_Lilpri%2F,Hime Chen! Lilpri
/dirlist.php?dir=subtitles%2Fjapanese%2FHimitsu+x+Senshi+Phantomirage%2F,Himitsu x Senshi Phantomirage
/dirlist.php?dir=subtitles%2Fjapanese%2FHimitsu_Sentai_Goranger%2F,Himitsu Sentai Goranger
/dirlist.php?dir=subtitles%2Fjapanese%2FHimouto%21+Umaru-chan%2F,Himouto! Umaru-chan
/dirlist.php?dir=subtitles%2Fjapanese%2Fhimouto%2F,himouto
/dirlist.php?dir=subtitles%2Fjapanese%2FHinako+Note%2F,Hinako Note
/dirlist.php?dir=subtitles%2Fjapanese%2FHinamatsuri%2F,Hinamatsuri
/dirlist.php?dir=subtitles%2Fjapanese%2FHinomaruzumou+-+Hinomaru+Sumo%2F,Hinomaruzumou - Hinomaru Sumo
/dirlist.php?dir=subtitles%2Fjapanese%2FHirune-hime+Shiranai+Watashi+no+Monogatari%2F,Hirune-hime Shiranai Watashi no Monogatari
/dirlist.php?dir=subtitles%2Fjapanese%2FHisone+to+Masotan+-+Dragon+Pilot%2F,Hisone to Masotan - Dragon Pilot
/dirlist.php?dir=subtitles%2Fjapanese%2FHiyokoi%2F,Hiyokoi
/dirlist.php?dir=subtitles%2Fjapanese%2FHokuto_No_Ken%2F,Hokuto No Ken
/dirlist.php?dir=subtitles%2Fjapanese%2FHoozuki+no+Reitetsu+2%2F,Hoozuki no Reitetsu 2
/dirlist.php?dir=subtitles%2Fjapanese%2FHoozuki_No_Reitetsu%2F,Hoozuki No Reitetsu
/dirlist.php?dir=subtitles%2Fjapanese%2FHoshi+no+Koe%2F,Hoshi no Koe
/dirlist.php?dir=subtitles%2Fjapanese%2FHoshi+wo+Ou+Kodomo%2F,Hoshi wo Ou Kodomo
/dirlist.php?dir=subtitles%2Fjapanese%2FHotarubi+no+Mori+e%2F,Hotarubi no Mori e
/dirlist.php?dir=subtitles%2Fjapanese%2FHotaru_No_Haka%2F,Hotaru No Haka
/dirlist.php?dir=subtitles%2Fjapanese%2FHottarake+no+Shima%3A+Haruka+to+Mahou+no+Kagami%2F,Hottarake no Shima: Haruka to Mahou no Kagami
/dirlist.php?dir=subtitles%2Fjapanese%2FHouhokekyo+Tonari+no+Yamada-kun%2F,Houhokekyo Tonari no Yamada-kun
/dirlist.php?dir=subtitles%2Fjapanese%2FHoukago+no+Pleiades%2F,Houkago no Pleiades
/dirlist.php?dir=subtitles%2Fjapanese%2FHourou_Musuko%2F,Hourou Musuko
/dirlist.php?dir=subtitles%2Fjapanese%2FHowl%27s+Moving+Castle%2F,Howl's Moving Castle
/dirlist.php?dir=subtitles%2Fjapanese%2FHowl%27s_Moving_Castle%2F,Howl's Moving Castle
/dirlist.php?dir=subtitles%2Fjapanese%2Fhowls+moving+castle%2F,howls moving castle
/dirlist.php?dir=subtitles%2Fjapanese%2FHugtto%21+Precure++Futari+wa+Precure+-+All+Stars+Memories+Movie%2F,Hugtto! Precure  Futari wa Precure - All Stars Memories Movie
/dirlist.php?dir=subtitles%2Fjapanese%2FHuGtto%21_PreCure%2F,HuGtto! PreCure
/dirlist.php?dir=subtitles%2Fjapanese%2FHUNTER_X_HUNTER%2F,HUNTER X HUNTER
/dirlist.php?dir=subtitles%2Fjapanese%2FHyakka+Ryouran+Samurai+Girls%2F,Hyakka Ryouran Samurai Girls
/dirlist.php?dir=subtitles%2Fjapanese%2FHyakujuu_Sentai_Gaoranger%2F,Hyakujuu Sentai Gaoranger
/dirlist.php?dir=subtitles%2Fjapanese%2FHybrid+Child%2F,Hybrid Child
/dirlist.php?dir=subtitles%2Fjapanese%2FHyouge_Mono%2F,Hyouge Mono
/dirlist.php?dir=subtitles%2Fjapanese%2FHyouka%2F,Hyouka
/dirlist.php?dir=subtitles%2Fjapanese%2FIchiban+Ushiro+no+Daimaou%2F,Ichiban Ushiro no Daimaou
/dirlist.php?dir=subtitles%2Fjapanese%2FIchigo+Mashimaro%2F,Ichigo Mashimaro
/dirlist.php?dir=subtitles%2Fjapanese%2FIchigo+Mashimaro+Encore%2F,Ichigo Mashimaro Encore
/dirlist.php?dir=subtitles%2Fjapanese%2FIchigo+Mashimaro+OVA%2F,Ichigo Mashimaro OVA
/dirlist.php?dir=subtitles%2Fjapanese%2FID-0%2F,ID-0
/dirlist.php?dir=subtitles%2Fjapanese%2FIdol+x+Warrior+Miracle+Tunes%21%2F,Idol x Warrior Miracle Tunes!
/dirlist.php?dir=subtitles%2Fjapanese%2FIdol_Master%2F,Idol Master
/dirlist.php?dir=subtitles%2Fjapanese%2FIkoku+Meiro+no+Croisee+The+Animation%2F,Ikoku Meiro no Croisee The Animation
/dirlist.php?dir=subtitles%2Fjapanese%2FInazuma+Eleven%3A+Ares+no+Tenbin%2F,Inazuma Eleven: Ares no Tenbin
/dirlist.php?dir=subtitles%2Fjapanese%2FInazuma+Eleven%3A+Orion+no+Kokuin%2F,Inazuma Eleven: Orion no Kokuin
/dirlist.php?dir=subtitles%2Fjapanese%2FInazuma_Eleven%2F,Inazuma Eleven
/dirlist.php?dir=subtitles%2Fjapanese%2FInazuma_Eleven_GO%2F,Inazuma Eleven GO
/dirlist.php?dir=subtitles%2Fjapanese%2FInazuma_Eleven_GO_Chrono_Stone%2F,Inazuma Eleven GO Chrono Stone
/dirlist.php?dir=subtitles%2Fjapanese%2FInazuma_Eleven_GO_Galaxy%2F,Inazuma Eleven GO Galaxy
/dirlist.php?dir=subtitles%2Fjapanese%2FInfinite_Stratos%2F,Infinite Stratos
/dirlist.php?dir=subtitles%2Fjapanese%2FIngress%2F,Ingress
/dirlist.php?dir=subtitles%2Fjapanese%2FIngress_the_Animation_%2F,Ingress the Animation 
/dirlist.php?dir=subtitles%2Fjapanese%2FInitial+D+Fifth+Stage%2F,Initial D Fifth Stage
/dirlist.php?dir=subtitles%2Fjapanese%2FInitial+D+Final+Stage%2F,Initial D Final Stage
/dirlist.php?dir=subtitles%2Fjapanese%2FInukami%21%2F,Inukami!
/dirlist.php?dir=subtitles%2Fjapanese%2FInu+to+Hasami+wa+Tsukaiyou%2F,Inu to Hasami wa Tsukaiyou
/dirlist.php?dir=subtitles%2Fjapanese%2FInuYasha%2F,InuYasha
/dirlist.php?dir=subtitles%2Fjapanese%2FInuyashiki%2F,Inuyashiki
/dirlist.php?dir=subtitles%2Fjapanese%2FInu_X_Boku_SS%2F,Inu X Boku SS
/dirlist.php?dir=subtitles%2Fjapanese%2FIriya+no+Sora%2C+UFO+no+Natsu%2F,"Iriya no Sora, UFO no Natsu"
/dirlist.php?dir=subtitles%2Fjapanese%2FIsekai+Cheat+Magician%2F,Isekai Cheat Magician
/dirlist.php?dir=subtitles%2Fjapanese%2FIsekai+Maou+to+Shoukan+Shoujo+no+Dorei+Majutsu%2F,Isekai Maou to Shoukan Shoujo no Dorei Majutsu
/dirlist.php?dir=subtitles%2Fjapanese%2FIsekai+Quartet%2F,Isekai Quartet
/dirlist.php?dir=subtitles%2Fjapanese%2FIsland%2F,Island
/dirlist.php?dir=subtitles%2Fjapanese%2FIsshuukan+Friends%2F,Isshuukan Friends
/dirlist.php?dir=subtitles%2Fjapanese%2FIwagou+Mitsuaki+no+Sekai+Neko+Aruki%2F,Iwagou Mitsuaki no Sekai Neko Aruki
/dirlist.php?dir=subtitles%2Fjapanese%2FJ.A.K.Q._Dengekitai%2F,J.A.K.Q. Dengekitai
/dirlist.php?dir=subtitles%2Fjapanese%2FJapanese+Anime+Classic+Collection%2F,Japanese Anime Classic Collection
/dirlist.php?dir=subtitles%2Fjapanese%2FJarinko+Chie+%28Downtown+Story%29+%281981%29%2F,Jarinko Chie (Downtown Story) (1981)
/dirlist.php?dir=subtitles%2Fjapanese%2FJewelpet_Happiness%2F,Jewelpet Happiness
/dirlist.php?dir=subtitles%2Fjapanese%2FJewelpet_Kira_Deco%21%2F,Jewelpet Kira Deco!
/dirlist.php?dir=subtitles%2Fjapanese%2FJewelpet_Magical_Change%2F,Jewelpet Magical Change
/dirlist.php?dir=subtitles%2Fjapanese%2FJewelpet_Sunshine%2F,Jewelpet Sunshine
/dirlist.php?dir=subtitles%2Fjapanese%2FJigoku+Shoujo%2F,Jigoku Shoujo
/dirlist.php?dir=subtitles%2Fjapanese%2FJin+Roh+The+Wolf+Brigade%2F,Jin Roh The Wolf Brigade
/dirlist.php?dir=subtitles%2Fjapanese%2FJinrui+wa+Suitai+Shimashita%2F,Jinrui wa Suitai Shimashita
/dirlist.php?dir=subtitles%2Fjapanese%2FJoJo%27s_Bizarre_Adventure%2F,JoJo's Bizarre Adventure
/dirlist.php?dir=subtitles%2Fjapanese%2FJoJo%27s_Bizarre_Adventure_Stardust_Crusaders%2F,JoJo's Bizarre Adventure Stardust Crusaders
/dirlist.php?dir=subtitles%2Fjapanese%2F+JoJo+no+Kimyou+na+Bouken%2F, JoJo no Kimyou na Bouken
/dirlist.php?dir=subtitles%2Fjapanese%2FJoJo+no+Kimyou+na+Bouken%3A+Diamond+wa+Kudakenai%2F,JoJo no Kimyou na Bouken: Diamond wa Kudakenai
/dirlist.php?dir=subtitles%2Fjapanese%2FJoJo+no+Kimyou+na+Bouken%3A+Ougon+no+Kaze+%28Golden+Wind%29%2F,JoJo no Kimyou na Bouken: Ougon no Kaze (Golden Wind)
/dirlist.php?dir=subtitles%2Fjapanese%2FJoJo+no+Kimyou+na+Bouken%3A+Stardust+Crusaders+-+Egypt+Hen%2F,JoJo no Kimyou na Bouken: Stardust Crusaders - Egypt Hen
/dirlist.php?dir=subtitles%2Fjapanese%2FJoJo+no+Kimyou+na+Bouken%3A+Stardust+Crusaders%2F,JoJo no Kimyou na Bouken: Stardust Crusaders
/dirlist.php?dir=subtitles%2Fjapanese%2FJoker+Game%2F,Joker Game
/dirlist.php?dir=subtitles%2Fjapanese%2FJormungand%2F,Jormungand
/dirlist.php?dir=subtitles%2Fjapanese%2FJoshiraku%2F,Joshiraku
/dirlist.php?dir=subtitles%2Fjapanese%2FJoujuu_Senjin%21%21_Mushibugyou%2F,Joujuu Senjin!! Mushibugyou
/dirlist.php?dir=subtitles%2Fjapanese%2FJoukamachi_No_Dandelion%2F,Joukamachi No Dandelion
/dirlist.php?dir=subtitles%2Fjapanese%2FJungle+Taitei%2F,Jungle Taitei
/dirlist.php?dir=subtitles%2Fjapanese%2FJunjou+Romantica%2F,Junjou Romantica
/dirlist.php?dir=subtitles%2Fjapanese%2FJunjou+Romantica+2%2F,Junjou Romantica 2
/dirlist.php?dir=subtitles%2Fjapanese%2FJunjou+Romantica+3%2F,Junjou Romantica 3
/dirlist.php?dir=subtitles%2Fjapanese%2FJunjou+Romantica+OAD%2F,Junjou Romantica OAD
/dirlist.php?dir=subtitles%2Fjapanese%2FJunod%2F,Junod
/dirlist.php?dir=subtitles%2Fjapanese%2FJust+Because%21%2F,Just Because!
/dirlist.php?dir=subtitles%2Fjapanese%2FJuuden_Sentai_Kyouryuuger%2F,Juuden Sentai Kyouryuuger
/dirlist.php?dir=subtitles%2Fjapanese%2FJuuken_Sentai_Gekiranger%2F,Juuken Sentai Gekiranger
/dirlist.php?dir=subtitles%2Fjapanese%2FJuuou_Mujin_No_Fafnir%2F,Juuou Mujin No Fafnir
/dirlist.php?dir=subtitles%2Fjapanese%2FJuusenshi+Gulkeeva%2F,Juusenshi Gulkeeva
/dirlist.php?dir=subtitles%2Fjapanese%2FJuusen_Battle_Monsuno%2F,Juusen Battle Monsuno
/dirlist.php?dir=subtitles%2Fjapanese%2FJuushinki+Pandora+-+Last+Hope%2F,Juushinki Pandora - Last Hope
/dirlist.php?dir=subtitles%2Fjapanese%2FK-ON%21%2F,K-ON!
/dirlist.php?dir=subtitles%2Fjapanese%2FK%2F,K
/dirlist.php?dir=subtitles%2Fjapanese%2FKabukibu%2F,Kabukibu
/dirlist.php?dir=subtitles%2Fjapanese%2FKagewani%2F,Kagewani
/dirlist.php?dir=subtitles%2Fjapanese%2FKagewani+Shou%2F,Kagewani Shou
/dirlist.php?dir=subtitles%2Fjapanese%2FKagihime+Monogatari+Eikyuu+Alice+Rondo%2F,Kagihime Monogatari Eikyuu Alice Rondo
/dirlist.php?dir=subtitles%2Fjapanese%2FKaguya-sama+wa+Kokurasetai+-+Tensai-tachi+no+Renai+Zunousen%2F,Kaguya-sama wa Kokurasetai - Tensai-tachi no Renai Zunousen
/dirlist.php?dir=subtitles%2Fjapanese%2FKaguya+Hime+no+Monogatari%2F,Kaguya Hime no Monogatari
/dirlist.php?dir=subtitles%2Fjapanese%2FKaiba%2F,Kaiba
/dirlist.php?dir=subtitles%2Fjapanese%2FKaibutsu+Oujo%2F,Kaibutsu Oujo
/dirlist.php?dir=subtitles%2Fjapanese%2FKaichou+wa+Maid-sama%2F,Kaichou wa Maid-sama
/dirlist.php?dir=subtitles%2Fjapanese%2FKaidan+Restaurant%2F,Kaidan Restaurant
/dirlist.php?dir=subtitles%2Fjapanese%2FKaijuu+Girls+%28Kuro%29+Ultra+Kaijuu+Gijinka+Keikaku%2F,Kaijuu Girls (Kuro) Ultra Kaijuu Gijinka Keikaku
/dirlist.php?dir=subtitles%2Fjapanese%2FKaitou_Sentai_Lupinranger_VS_Keisatsu_Sentai_Patranger%2F,Kaitou Sentai Lupinranger VS Keisatsu Sentai Patranger
/dirlist.php?dir=subtitles%2Fjapanese%2FKaizoku_Sentai_Gokaiger%2F,Kaizoku Sentai Gokaiger
/dirlist.php?dir=subtitles%2Fjapanese%2FKakegurui%2F,Kakegurui
/dirlist.php?dir=subtitles%2Fjapanese%2F+Kakegurui+2nd+Season%2F, Kakegurui 2nd Season
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen+Rider+The+First%2F,Kamen Rider The First
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen+Rider+Zi-O%2F,Kamen Rider Zi-O
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen+Sentai+Gorider%2F,Kamen Sentai Gorider
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider%2F,Kamen Rider
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_555%2F,Kamen Rider 555
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Agito%2F,Kamen Rider Agito
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Black%2F,Kamen Rider Black
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Black_RX%2F,Kamen Rider Black RX
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Blade%2F,Kamen Rider Blade
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Build%2F,Kamen Rider Build
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Decade%2F,Kamen Rider Decade
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Den-O%2F,Kamen Rider Den-O
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Drive%2F,Kamen Rider Drive
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Ex-Aid%2F,Kamen Rider Ex-Aid
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Fourze%2F,Kamen Rider Fourze
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Gaim%2F,Kamen Rider Gaim
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Ghost%2F,Kamen Rider Ghost
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Hibiki%2F,Kamen Rider Hibiki
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Kabuto%2F,Kamen Rider Kabuto
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Kiva%2F,Kamen Rider Kiva
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Kuuga%2F,Kamen Rider Kuuga
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_OOO%2F,Kamen Rider OOO
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Ryuuki%2F,Kamen Rider Ryuuki
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Super-1%2F,Kamen Rider Super-1
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_V3%2F,Kamen Rider V3
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_W%2F,Kamen Rider W
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Wizard%2F,Kamen Rider Wizard
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_X%2F,Kamen Rider X
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Zero-One%2F,Kamen Rider Zero-One
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_Zi-O%2F,Kamen Rider Zi-O
/dirlist.php?dir=subtitles%2Fjapanese%2FKamen_Rider_ZX%2F,Kamen Rider ZX
/dirlist.php?dir=subtitles%2Fjapanese%2FKami-sama+Hajimemashita%2F,Kami-sama Hajimemashita
/dirlist.php?dir=subtitles%2Fjapanese%2FKami-sama+no+Inai+Nichiyoubi%2F,Kami-sama no Inai Nichiyoubi
/dirlist.php?dir=subtitles%2Fjapanese%2FKamichu%2F,Kamichu
/dirlist.php?dir=subtitles%2Fjapanese%2FKamigami+no+Asobi%2F,Kamigami no Asobi
/dirlist.php?dir=subtitles%2Fjapanese%2FKami+nomi+zo+Shiru+Sekai%2F,Kami nomi zo Shiru Sekai
/dirlist.php?dir=subtitles%2Fjapanese%2FKami+nomi+zo+Shiru+Sekai%3A+Megami+Hen%2F,Kami nomi zo Shiru Sekai: Megami Hen
/dirlist.php?dir=subtitles%2Fjapanese%2FKamisama+Hajimemashita%2F,Kamisama Hajimemashita
/dirlist.php?dir=subtitles%2Fjapanese%2FKamisama+Minarai+Himitsu+no+Cocotama%2F,Kamisama Minarai Himitsu no Cocotama
/dirlist.php?dir=subtitles%2Fjapanese%2FKampfer%2F,Kampfer
/dirlist.php?dir=subtitles%2Fjapanese%2FKanata+no+Astra%2F,Kanata no Astra
/dirlist.php?dir=subtitles%2Fjapanese%2FKanojo+to+Kanojo+no+Neko%2F,Kanojo to Kanojo no Neko
/dirlist.php?dir=subtitles%2Fjapanese%2FKanojo+to+Kanojo+no+Neko+Everything+Flows%2F,Kanojo to Kanojo no Neko Everything Flows
/dirlist.php?dir=subtitles%2Fjapanese%2FKanokon%2F,Kanokon
/dirlist.php?dir=subtitles%2Fjapanese%2FKanon%2F,Kanon
/dirlist.php?dir=subtitles%2Fjapanese%2FKantai+Collection%2F,Kantai Collection
/dirlist.php?dir=subtitles%2Fjapanese%2FKappa+no+Coo+to+Natsuyasumi%2F,Kappa no Coo to Natsuyasumi
/dirlist.php?dir=subtitles%2Fjapanese%2FKarakai+Jouzu+no+Takagi-san%2F,Karakai Jouzu no Takagi-san
/dirlist.php?dir=subtitles%2Fjapanese%2F+Karakai+Jouzu+no+Takagi-san+S2%2F, Karakai Jouzu no Takagi-san S2
/dirlist.php?dir=subtitles%2Fjapanese%2FKara+no+Kyoukai%2F,Kara no Kyoukai
/dirlist.php?dir=subtitles%2Fjapanese%2FKarasu+Tengu+Kabuto%2F,Karasu Tengu Kabuto
/dirlist.php?dir=subtitles%2Fjapanese%2FKarigurashi+no+Arietti%2F,Karigurashi no Arietti
/dirlist.php?dir=subtitles%2Fjapanese%2FKarigurashi+no+Arrietty%2F,Karigurashi no Arrietty
/dirlist.php?dir=subtitles%2Fjapanese%2FKarneval%2F,Karneval
/dirlist.php?dir=subtitles%2Fjapanese%2FKatanagatari%2F,Katanagatari
/dirlist.php?dir=subtitles%2Fjapanese%2FKateikyoushi+Hitman+Reborn%2F,Kateikyoushi Hitman Reborn
/dirlist.php?dir=subtitles%2Fjapanese%2FKawaikereba+Hentai+demo+Suki+ni+Natte+Kuremasu+ka%3F+-+Hensuki%2F,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka? - Hensuki
/dirlist.php?dir=subtitles%2Fjapanese%2FKawa+no+Hikari%2F,Kawa no Hikari
/dirlist.php?dir=subtitles%2Fjapanese%2FKaze+ga+Tsuyoku+Fuiteiru%2F,Kaze ga Tsuyoku Fuiteiru
/dirlist.php?dir=subtitles%2Fjapanese%2FKaze+Tachinu%2F,Kaze Tachinu
/dirlist.php?dir=subtitles%2Fjapanese%2FKaze+wo+Mita+Shounen%2F,Kaze wo Mita Shounen
/dirlist.php?dir=subtitles%2Fjapanese%2FKazoku+Robinson+Hyouryuuki+Fushigi+na+Shima+no+Flone%2F,Kazoku Robinson Hyouryuuki Fushigi na Shima no Flone
/dirlist.php?dir=subtitles%2Fjapanese%2FKekkai+Sensen%2F,Kekkai Sensen
/dirlist.php?dir=subtitles%2Fjapanese%2FKemono+Friends%2F,Kemono Friends
/dirlist.php?dir=subtitles%2Fjapanese%2FKemono+Friends+2%2F,Kemono Friends 2
/dirlist.php?dir=subtitles%2Fjapanese%2FKemono+no+Souja+Erin%2F,Kemono no Souja Erin
/dirlist.php?dir=subtitles%2Fjapanese%2FKengan+Ashura%2F,Kengan Ashura
/dirlist.php?dir=subtitles%2Fjapanese%2FKenja+no+Mago%2F,Kenja no Mago
/dirlist.php?dir=subtitles%2Fjapanese%2FKenpuu_Denki_Beruseruku%2F,Kenpuu Denki Beruseruku
/dirlist.php?dir=subtitles%2Fjapanese%2FKeroro_Gunsou%2F,Keroro Gunsou
/dirlist.php?dir=subtitles%2Fjapanese%2FKetsuekigata-kun%21%2F,Ketsuekigata-kun!
/dirlist.php?dir=subtitles%2Fjapanese%2FKetsuekigata-kun%21+2%2F,Ketsuekigata-kun! 2
/dirlist.php?dir=subtitles%2Fjapanese%2FKetsuekigata-kun%21+3%2F,Ketsuekigata-kun! 3
/dirlist.php?dir=subtitles%2Fjapanese%2FKetsuekigata-kun%21+4%2F,Ketsuekigata-kun! 4
/dirlist.php?dir=subtitles%2Fjapanese%2FKidou+Shin+Seiki+Gundam+X%2F,Kidou Shin Seiki Gundam X
/dirlist.php?dir=subtitles%2Fjapanese%2FKidou_Keiji_Jiban%2F,Kidou Keiji Jiban
/dirlist.php?dir=subtitles%2Fjapanese%2FKikaider_01%2F,Kikaider 01
/dirlist.php?dir=subtitles%2Fjapanese%2FKiki%27s+Delivery+Service%2F,Kiki's Delivery Service
/dirlist.php?dir=subtitles%2Fjapanese%2FKill+La+Kill%2F,Kill La Kill
/dirlist.php?dir=subtitles%2Fjapanese%2FKill_Me_Baby%2F,Kill Me Baby
/dirlist.php?dir=subtitles%2Fjapanese%2FKimagure+Orange+Road%2F,Kimagure Orange Road
/dirlist.php?dir=subtitles%2Fjapanese%2FKimetsu+no+Yaiba%2F,Kimetsu no Yaiba
/dirlist.php?dir=subtitles%2Fjapanese%2FKimi+ga+Nozomu+Eien+%7ENext.Season%7E%2F,Kimi ga Nozomu Eien ~Next.Season~
/dirlist.php?dir=subtitles%2Fjapanese%2FKimi+ni+Todoke%2F,Kimi ni Todoke
/dirlist.php?dir=subtitles%2Fjapanese%2FKimi+no+Na+wa.%2F,Kimi no Na wa.
/dirlist.php?dir=subtitles%2Fjapanese%2FKimi+no+Suizou+o+Tabetai%2F,Kimi no Suizou o Tabetai
/dirlist.php?dir=subtitles%2Fjapanese%2FKimi+to+Boku%2F,Kimi to Boku
/dirlist.php?dir=subtitles%2Fjapanese%2FKimi_No_Iru_Machi%2F,Kimi No Iru Machi
/dirlist.php?dir=subtitles%2Fjapanese%2FKindaichi_Case_Files%2F,Kindaichi Case Files
